Unnamed: 0,num_police,date_debut_police,date_fin_police,REGION,DEPT,COMMUNE,CRITAIR,ENERGIE,AGE_VOIT,MARQUE,COULEUR,AGE_PERMIS,SEXE,AGEREV,CS1,ILT,TRANS,GARL,N_COND,ANCIENNETE,N_SINISTRE,1,2,3,4,5,COUT_SINISTRE,DATE_SINISTRE,IS_FRAUD,CHEMIN_IMAGE,SCORE_IA
13064,201000000013064,2010-03-20,2011-03-20,32,62,62173,Non classee,Gazole,24,Renault,Noire,21,2,32,5,Z,Z,1,2,21,1,73.2454772321428,0.0,0.0,0.0,0,2483.27,2010-07-29,0,../data/True_data\trueimage_11.jpg,0.8665188550949097
13217,201000000013217,2010-03-05,2010-11-02,44,68,68147,Crit'air 3,Gazole,20,Dacia,Bleue,18,1,57,8,Z,Z,1,2,3,1,299.791894722383,0.0,0.0,0.0,0,6037.25,2010-05-30,0,../data/True_data\trueimage_31.jpg,0.7259539365768433
13287,201000000013287,2010-07-23,2011-07-23,32,62,62538,Crit'air 3,Gazole,12,Dacia,Rouge,18,1,44,1,1,5,2,2,3,1,312.304955337666,0.0,0.0,0.0,0,1007.02,2010-12-29,0,../data/True_data\trueimage_51.jpg,0.7689429521560669
13472,201000000013472,2010-12-06,2011-12-06,84,42,42218,Non classee,Gazole,14,Toyota,Sable,18,1,47,8,Z,Z,1,4,5,1,1479.02500833951,0.0,0.0,0.0,0,5955.25,2011-09-11,0,../data/True_data\trueimage_112.jpg,0.6494401693344116
13497,201000000013497,2010-07-03,2011-07-03,44,54,54065,Crit'air 3,Essence,21,Kia,Grise,18,2,78,7,Z,Z,1,2,20,1,1128.35166465945,0.0,0.0,0.0,0,70.66,2011-04-24,0,../data/True_data\trueimage_41.jpg,0.7081603407859802
13550,201000000013550,2010-08-24,2011-08-24,75,79,79179,Crit'air 1,Essence,5,Peugeot,Verte,19,1,50,6,1,3,1,2,2,1,864.001010805505,0.0,0.0,0.0,0,2903.72,2010-09-08,0,../data/True_data\trueimage_72.jpg,0.9110665321350098
13560,201000000013560,2010-12-25,2011-11-04,76,81,81280,Crit'air 1,Essence,3,Cupra,Verte,18,1,61,1,1,5,1,2,0,1,673.257274751317,0.0,0.0,0.0,0,476.04,2011-10-07,0,../data/True_data\trueimage_97.jpg,0.8092659711837769
13604,201000000013604,2010-02-07,2011-02-07,28,76,76498,Non classee,Essence,15,Dacia,Grise,19,2,41,8,Z,Z,2,2,2,1,138.426415766238,0.0,0.0,0.0,0,371.86,2010-02-15,0,../data/True_data\trueimage_109.jpg,0.7687264084815979
13709,201000000013709,2010-11-22,2011-11-22,84,42,42280,Crit'air 3,Gazole,8,Peugeot,Bleue,20,1,57,6,3,5,1,3,1,1,750.166604054172,0.0,0.0,0.0,0,3314.51,2011-05-31,0,../data/True_data\trueimage_1.jpg,0.7411252856254578
13918,201000000013918,2010-03-23,2011-03-23,76,65,65344,Crit'air 2,Essence,7,Peugeot,Blanche,18,1,49,4,2,5,1,2,5,1,1880.70226905109,0.0,0.0,0.0,0,555.45,2011-02-18,0,../data/True_data\trueimage_23.jpg,0.7090014815330505
14133,201000000014133,2010-05-25,2011-05-25,75,40,40144,Crit'air 3,Gazole,15,BMW,Noire,20,1,32,4,2,5,2,2,12,1,4301.64869969269,0.0,0.0,0.0,0,2520.09,2011-02-11,0,../data/True_data\trueimage_46.jpg,0.8404797315597534
14191,201000000014191,2010-01-19,2011-01-19,76,30,30191,Crit'air 3,Essence,17,Peugeot,Noire,21,2,68,7,Z,Z,1,2,10,1,378.016802626685,0.0,0.0,0.0,0,5539.85,2010-07-12,0,../data/True_data\trueimage_29.jpg,0.7959882616996765
14293,201000000014293,2010-07-13,2011-07-13,52,85,85015,Crit'air 4,Gazole,18,Peugeot,Violette,19,1,45,6,1,5,1,1,14,2,80.8558474774535,351.079197429502,0.0,0.0,0,232.9,2011-05-07,0,../data/True_data\trueimage_16.jpg,0.908631443977356
14293,201000000014293,2010-07-13,2011-07-13,52,85,85015,Crit'air 4,Gazole,18,Peugeot,Violette,19,1,45,6,1,5,1,1,14,2,80.8558474774535,351.079197429502,0.0,0.0,0,1016.4,2010-10-01,0,../data/True_data\trueimage_35.jpg,0.9346244931221008
14645,201000000014645,2010-09-14,2011-09-14,28,61,61061,Crit'air 2,Essence,2,Dacia,Bleue,23,2,57,5,1,5,1,1,1,2,250.997228205038,520.827686600072,0.0,0.0,0,216.57,2010-10-07,0,../data/True_data\trueimage_46.jpg,0.8404797315597534
14645,201000000014645,2010-09-14,2011-09-14,28,61,61061,Crit'air 2,Essence,2,Dacia,Bleue,23,2,57,5,1,5,1,1,1,2,250.997228205038,520.827686600072,0.0,0.0,0,7564.62,2010-12-16,0,../data/True_data\trueimage_46.jpg,0.8404797315597534
14685,201000000014685,2010-08-13,2011-06-04,11,78,78575,Crit'air 1,Gaz,6,BMW,Blanche,18,2,35,5,2,5,2,2,0,1,8164.1116690646,0.0,0.0,0.0,0,3697.11,2010-09-17,0,../data/True_data\trueimage_82.jpg,0.36603450775146484
14723,201000000014723,2010-11-05,2011-11-05,32,80,80563,Crit'air 2,Gazole,3,Peugeot,Violette,18,2,78,7,Z,Z,1,1,2,2,1280.84485568408,866.219060812583,0.0,0.0,0,350.02,2010-12-14,0,../data/True_data\trueimage_108.jpg,0.5135304927825928
14723,201000000014723,2010-11-05,2011-11-05,32,80,80563,Crit'air 2,Gazole,3,Peugeot,Violette,18,2,78,7,Z,Z,1,1,2,2,1280.84485568408,866.219060812583,0.0,0.0,0,325.62,2010-12-01,0,../data/True_data\trueimage_13.jpg,0.21281377971172333
14846,201000000014846,2010-05-10,2011-05-10,32,62,62050,Crit'air 3,Gazole,12,Citroën,Verte,18,2,30,8,Z,Z,1,4,9,1,1669.52598834261,0.0,0.0,0.0,0,1594.19,2011-01-04,0,../data/True_data\trueimage_20.jpg,0.8580648303031921
14952,201000000014952,2010-02-24,2011-02-24,75,79,79238,Non classee,Essence,25,Ford,Rouge,20,1,49,6,4,5,1,2,20,1,1536.43076787015,0.0,0.0,0.0,0,2347.93,2010-11-04,0,../data/True_data\trueimage_47.jpg,0.46450793743133545
14955,201000000014955,2010-10-08,2011-10-08,76,81,81292,Crit'air 2,Essence,6,Seat,Sable,18,1,53,6,Z,Z,2,3,0,1,39.5947829449275,0.0,0.0,0.0,0,208.12,2011-08-04,0,../data/True_data\trueimage_101.jpg,0.8856845498085022
14971,201000000014971,2010-06-30,2011-05-22,75,40,40230,Crit'air 3,Essence,16,Audi,Verte,22,1,54,4,1,5,1,2,0,1,25.8130226482538,0.0,0.0,0.0,0,6066.01,2010-12-22,0,../data/True_data\trueimage_56.jpg,0.9349239468574524
14989,201000000014989,2010-03-11,2011-03-11,44,88,88464,Crit'air E,Electrique et hydrogene,0,Alfa Romeo,Blanche,18,1,29,4,1,2,1,2,0,2,432.788807659028,2297.40529769227,0.0,0.0,0,1162.07,2010-07-30,0,../data/True_data\trueimage_1.jpg,0.7411252856254578
14989,201000000014989,2010-03-11,2011-03-11,44,88,88464,Crit'air E,Electrique et hydrogene,0,Alfa Romeo,Blanche,18,1,29,4,1,2,1,2,0,2,432.788807659028,2297.40529769227,0.0,0.0,0,3617.9,2010-07-06,1,../data/Fake_data\fakeimage_80.jpg,0.564773678779602
15075,201000000015075,2010-06-09,2011-06-09,44,57,57443,Crit'air E,Electrique et hydrogene,0,Renault,Grise,20,1,47,6,1,5,1,1,0,1,784.399636275378,0.0,0.0,0.0,0,809.24,2010-07-31,0,../data/True_data\trueimage_6.jpg,0.763137936592102
15076,201000000015076,2010-07-20,2011-07-20,84,63,63401,Crit'air 2,Gazole,4,Mercedes-Benz,Sable,18,1,44,2,2,5,2,2,3,1,106.186948477148,0.0,0.0,0.0,0,9243.84,2010-11-24,0,../data/True_data\trueimage_101.jpg,0.8856845498085022
15104,201000000015104,2010-11-11,2011-11-11,84,63,63434,Crit'air 3,Essence,20,Mini,Verte,19,1,42,6,2,5,1,2,16,1,9.93711056557916,0.0,0.0,0.0,0,1802.91,2011-10-16,0,../data/True_data\trueimage_80.jpg,0.5683096051216125
15202,201000000015202,2010-10-07,2011-10-07,76,81,81010,Crit'air 3,Essence,13,Ford,Blanche,18,2,32,5,2,5,2,2,4,1,1712.51688747706,0.0,0.0,0.0,0,361.35,2011-01-11,0,../data/True_data\trueimage_74.jpg,0.6612858176231384
15294,201000000015294,2010-03-17,2011-03-17,27,39,39474,Crit'air 2,Gazole,8,Renault,Jaune,18,1,27,6,2,5,1,1,2,1,4232.53172548453,0.0,0.0,0.0,0,7.64,2010-05-18,0,../data/True_data\trueimage_68.jpg,0.6028667092323303
15438,201000000015438,2010-08-11,2011-07-21,27,71,71579,Crit'air 3,Essence,12,Peugeot,Blanche,18,2,48,4,2,5,1,2,0,1,776.345653476431,0.0,0.0,0.0,0,10721.85,2011-03-05,0,../data/True_data\trueimage_49.jpg,0.6798703074455261
15468,201000000015468,2010-02-26,2011-02-26,11,78,78057,Crit'air 1,Essence,5,Skoda,Verte,18,1,44,4,1,1,1,3,4,1,595.601724989371,0.0,0.0,0.0,0,514.88,2010-12-05,0,../data/True_data\trueimage_9.jpg,0.8356167674064636
15505,201000000015505,2010-09-29,2011-09-29,32,59,59096,Crit'air 3,Essence,18,Peugeot,Noire,22,1,65,7,Z,Z,1,2,0,1,152.729926902398,0.0,0.0,0.0,0,470.11,2010-10-06,0,../data/True_data\trueimage_41.jpg,0.7081603407859802
15527,201000000015527,2010-05-22,2011-05-22,27,89,89327,Crit'air 1,Essence,5,Volkswagen,Blanche,18,2,66,7,Z,Z,2,1,4,1,278.207504149982,0.0,0.0,0.0,0,3490.05,2010-06-30,0,../data/True_data\trueimage_99.jpg,0.36410200595855713
15546,201000000015546,2010-09-17,2011-09-17,75,16,16362,Crit'air 4,Gazole,15,Mercedes-Benz,Noire,18,1,28,6,2,5,1,2,13,1,1038.11219905806,0.0,0.0,0.0,0,3449.08,2011-05-16,0,../data/True_data\trueimage_3.jpg,0.2719328701496124
15571,201000000015571,2010-06-09,2011-06-09,44,68,68138,Crit'air 4,Gazole,13,Opel,Blanche,18,1,44,6,7,5,1,1,11,1,259.939454604083,0.0,0.0,0.0,0,966.04,2011-01-07,0,../data/True_data\trueimage_65.jpg,0.8095672726631165
15735,201000000015735,2010-02-16,2011-02-16,28,50,50216,Crit'air 3,Essence,12,Hyundai,Noire,18,2,61,5,1,5,1,2,9,1,103.611341130824,0.0,0.0,0.0,0,571.4,2010-09-02,0,../data/True_data\trueimage_49.jpg,0.6798703074455261
15793,201000000015793,2010-09-11,2011-09-11,84,63,63226,Non classee,Essence,14,Mercedes-Benz,Sable,18,1,67,7,Z,Z,1,1,11,1,226.867667836292,0.0,0.0,0.0,0,5849.14,2011-08-29,0,../data/True_data\trueimage_109.jpg,0.7687264084815979
15969,201000000015969,2010-12-15,2011-12-15,52,72,72039,Crit'air 2,Essence,4,Mercedes-Benz,Sable,18,1,74,7,Z,Z,1,3,0,1,912.690401901544,0.0,0.0,0.0,0,97.94,2011-02-17,0,../data/True_data\trueimage_95.jpg,0.20437836647033691
15971,201000000015971,2010-10-19,2011-10-19,76,82,82125,Crit'air 2,Essence,13,Renault,Blanche,19,1,68,4,1,1,1,2,0,2,1418.9291570298,1309.35435234139,0.0,0.0,0,1935.6,2011-07-17,0,../data/True_data\trueimage_72.jpg,0.9110665321350098
15971,201000000015971,2010-10-19,2011-10-19,76,82,82125,Crit'air 2,Essence,13,Renault,Blanche,19,1,68,4,1,1,1,2,0,2,1418.9291570298,1309.35435234139,0.0,0.0,0,1002.52,2011-10-18,0,../data/True_data\trueimage_94.jpg,0.9033052325248718
16212,201000000016212,2010-01-27,2011-01-27,11,78,78437,Crit'air 2,Gazole,13,Renault,Bleue,20,1,44,3,3,6,1,3,9,1,3108.24034175744,0.0,0.0,0.0,0,1029.67,2010-08-13,0,../data/True_data\trueimage_106.jpg,0.3305511474609375
16225,201000000016225,2010-04-06,2011-04-06,32,60,60021,Crit'air 1,Gaz,0,Renault,Noire,19,1,47,5,2,5,1,2,0,1,1099.24629118547,0.0,0.0,0.0,0,873.7,2010-07-02,0,../data/True_data\trueimage_32.jpg,0.6167263984680176
16336,201000000016336,2010-03-12,2011-03-12,27,70,70439,Non classee,Essence,22,Seat,Bleue,20,2,45,5,2,5,1,2,8,1,1147.99454046964,0.0,0.0,0.0,0,112.08,2010-07-18,0,../data/True_data\trueimage_103.jpg,0.7943695187568665
16548,201000000016548,2010-11-03,2011-11-03,75,33,33506,Crit'air 2,Gazole,6,Kia,Sable,18,1,79,7,Z,Z,1,2,0,1,511.235732957152,0.0,0.0,0.0,0,2153.6,2011-06-01,1,../data/Fake_data\fakeimage_16.jpg,0.12591615319252014
16556,201000000016556,2010-01-01,2011-01-01,76,46,46006,Crit'air 3,Essence,18,Opel,Noire,18,1,62,4,1,5,2,2,1,1,1655.04842564237,0.0,0.0,0.0,0,2748.33,2010-08-22,0,../data/True_data\trueimage_85.jpg,0.6832008361816406
16576,201000000016576,2010-07-10,2011-07-10,28,50,50493,Crit'air 2,Gazole,4,Toyota,Jaune,19,1,42,3,7,6,1,2,0,1,840.34087140677,0.0,0.0,0.0,0,454.89,2010-07-10,1,../data/Fake_data\fakeimage_162.jpg,0.32607778906822205
16716,201000000016716,2010-12-29,2011-12-29,32,80,80321,Crit'air 2,Gazole,7,Volvo,Bleue,18,1,60,7,Z,Z,1,2,5,1,861.577554133497,0.0,0.0,0.0,0,36026.97,2011-07-18,0,../data/True_data\trueimage_62.jpg,0.42504584789276123
16793,201000000016793,2010-01-29,2011-01-29,44,67,67302,Crit'air 2,Essence,1,Citroën,Noire,25,1,64,7,Z,Z,1,3,0,1,350.265522695084,0.0,0.0,0.0,0,6304.91,2010-07-22,0,../data/True_data\trueimage_43.jpg,0.7213459014892578
16818,201000000016818,2010-08-17,2011-08-17,44,68,68223,Crit'air 3,Essence,12,Peugeot,Rouge,19,1,35,3,2,5,1,2,9,1,38.8274702745927,0.0,0.0,0.0,0,52.37,2011-08-07,0,../data/True_data\trueimage_61.jpg,0.7423825263977051
16854,201000000016854,2010-05-08,2011-05-08,84,38,38543,Crit'air 2,Essence,7,Dacia,Blanche,18,1,48,4,3,5,1,1,3,1,2056.60783171891,0.0,0.0,0.0,0,47.01,2010-05-24,0,../data/True_data\trueimage_22.jpg,0.9559832811355591
16998,201000000016998,2010-03-28,2010-12-22,32,59,59203,Crit'air 3,Essence,19,Fiat,Rouge,20,2,49,4,2,5,1,1,0,1,903.839615804253,0.0,0.0,0.0,0,185.69,2010-06-05,0,../data/True_data\trueimage_28.jpg,0.5713337063789368
17148,201000000017148,2010-10-31,2011-10-31,76,65,65018,Crit'air 1,Essence,0,Audi,Noire,18,1,57,4,2,5,1,4,0,1,1532.82282142269,0.0,0.0,0.0,0,9843.2,2011-04-27,0,../data/True_data\trueimage_36.jpg,0.9288729429244995
17170,201000000017170,2010-03-29,2011-03-29,27,89,89486,Crit'air 2,Gazole,4,Citroën,Grise,18,2,76,7,Z,Z,1,1,0,1,477.012002159848,0.0,0.0,0.0,0,993.87,2010-07-23,1,../data/Fake_data\fakeimage_67.jpg,0.3314632773399353
18028,201000000018028,2010-03-01,2010-11-03,27,89,89074,Crit'air 3,Essence,10,Citroën,Violette,21,1,64,7,Z,Z,1,2,0,1,185.349290429345,0.0,0.0,0.0,0,2311.75,2010-10-29,0,../data/True_data\trueimage_114.jpg,0.7955238223075867
18030,201000000018030,2010-01-14,2010-11-30,75,86,86151,Crit'air 3,Gazole,19,Toyota,Blanche,20,1,29,4,2,5,1,1,0,1,1663.09575179215,0.0,0.0,0.0,0,10046.52,2010-11-30,0,../data/True_data\trueimage_50.jpg,0.9426663517951965
18082,201000000018082,2010-12-27,2011-12-27,84,42,42052,Crit'air 1,Gaz,3,Renault,Bleue,22,1,55,6,3,5,1,1,1,1,221.501663248699,0.0,0.0,0.0,0,327.01,2011-08-24,0,../data/True_data\trueimage_66.jpg,0.19005782902240753
18277,201000000018277,2010-11-30,2011-11-30,93,83,83035,Crit'air 3,Gazole,19,Seat,Blanche,18,2,38,5,2,5,1,2,15,1,194.646011646536,0.0,0.0,0.0,0,13021.72,2011-09-03,0,../data/True_data\trueimage_113.jpg,0.44835785031318665
18311,201000000018311,2010-09-10,2011-09-10,32,60,60044,Crit'air 2,Essence,5,Volkswagen,Blanche,20,1,68,7,Z,Z,1,2,0,1,105.159424735229,0.0,0.0,0.0,0,2292.22,2010-09-24,0,../data/True_data\trueimage_48.jpg,0.6296870708465576
18489,201000000018489,2010-01-18,2010-06-03,11,77,77394,Crit'air 3,Gazole,13,Mini,Bleue,20,1,68,7,Z,Z,1,3,12,1,43.5776682310302,0.0,0.0,0.0,0,430.77,2010-02-13,0,../data/True_data\trueimage_66.jpg,0.19005782902240753
18887,201000000018887,2010-08-22,2011-08-22,76,82,82101,Crit'air 2,Essence,6,Renault,Blanche,20,1,79,7,Z,Z,1,2,5,1,106.199803475019,0.0,0.0,0.0,0,218.8,2011-03-25,0,../data/True_data\trueimage_51.jpg,0.7689429521560669
18920,201000000018920,2010-12-15,2011-12-15,27,21,21662,Crit'air 2,Essence,7,Audi,Grise,20,2,59,8,Z,Z,1,1,0,1,1595.40065067628,0.0,0.0,0.0,0,437.98,2011-03-06,0,../data/True_data\trueimage_107.jpg,0.6701610684394836
19034,201000000019034,2010-03-17,2011-03-17,52,44,44014,Crit'air 3,Essence,8,Fiat,Verte,18,2,58,5,1,1,1,2,0,1,326.77006268837,0.0,0.0,0.0,0,1087.32,2010-12-07,0,../data/True_data\trueimage_5.jpg,0.38018369674682617
19180,201000000019180,2010-08-18,2011-08-18,32,62,62667,Crit'air 5,Gazole,20,Fiat,Sable,18,1,77,7,Z,Z,2,2,17,1,439.596896920617,0.0,0.0,0.0,0,2383.57,2011-04-16,0,../data/True_data\trueimage_81.jpg,0.8817270398139954
19277,201000000019277,2010-09-09,2010-12-19,27,21,21304,Crit'air 2,Gazole,3,Kia,Verte,21,2,41,3,2,5,1,2,0,1,1504.15544482942,0.0,0.0,0.0,0,8676.39,2010-09-15,0,../data/True_data\trueimage_24.jpg,0.2877748906612396
19364,201000000019364,2010-10-29,2011-09-05,32,62,62710,Crit'air 5,Gazole,19,Renault,Sable,20,2,44,4,3,5,2,2,0,1,2776.64181975747,0.0,0.0,0.0,0,478.77,2011-09-04,0,../data/True_data\trueimage_74.jpg,0.6612858176231384
19370,201000000019370,2010-12-06,2011-12-06,76,31,31104,Crit'air 3,Gazole,19,Peugeot,Rouge,18,1,48,3,2,5,1,3,17,1,337.51599580338,0.0,0.0,0.0,0,1422.88,2011-11-16,0,../data/True_data\trueimage_20.jpg,0.8580648303031921
19533,201000000019533,2010-07-10,2011-07-10,75,19,19251,Crit'air 3,Gazole,16,Nissan,Bleue,23,1,42,2,2,5,1,2,2,1,1496.1625480535,0.0,0.0,0.0,0,8529.34,2010-09-12,0,../data/True_data\trueimage_99.jpg,0.36410200595855713
19576,201000000019576,2010-05-03,2011-05-03,84,42,42189,Crit'air 2,Gazole,1,Peugeot,Verte,18,1,61,3,1,5,1,5,0,1,541.875595049116,0.0,0.0,0.0,0,701.31,2010-07-02,0,../data/True_data\trueimage_64.jpg,0.2394537776708603
19698,201000000019698,2010-06-26,2011-06-26,44,51,51046,Crit'air 4,Gazole,14,Dacia,Blanche,19,1,37,4,2,5,1,2,11,1,1721.50487492099,0.0,0.0,0.0,0,133.24,2011-06-17,0,../data/True_data\trueimage_115.jpg,0.7420247197151184
19726,201000000019726,2010-10-23,2011-10-23,44,54,54589,Crit'air 3,Gazole,18,Peugeot,Rouge,19,2,44,4,3,5,1,2,12,1,72.6581219282489,0.0,0.0,0.0,0,723.23,2011-03-20,0,../data/True_data\trueimage_20.jpg,0.8580648303031921
19823,201000000019823,2010-04-26,2011-04-26,44,88,88290,Crit'air 5,Gazole,18,Peugeot,Grise,19,1,51,6,2,5,1,3,16,1,1160.17833450031,0.0,0.0,0.0,0,1084.5,2010-09-22,1,../data/Fake_data\fakeimage_160.jpg,0.8888842463493347
19826,201000000019826,2010-08-28,2011-08-28,27,89,89003,Crit'air 1,Essence,3,Citroën,Verte,19,1,73,7,Z,Z,1,1,0,1,1119.43080370857,0.0,0.0,0.0,0,50.57,2011-02-26,0,../data/True_data\trueimage_28.jpg,0.5713337063789368
20019,201000000020019,2010-04-21,2010-12-30,53,56,56250,Crit'air 2,Essence,3,Mercedes-Benz,Blanche,20,1,31,6,1,5,1,1,0,1,1846.77355344183,0.0,0.0,0.0,0,462.78,2010-09-17,0,../data/True_data\trueimage_57.jpg,0.6391335725784302
20115,201000000020115,2010-07-16,2011-07-16,28,50,50359,Crit'air 2,Essence,9,Citroën,Jaune,19,2,50,4,2,5,1,3,3,1,368.61761762608,0.0,0.0,0.0,0,164.27,2010-11-20,0,../data/True_data\trueimage_80.jpg,0.5683096051216125
20425,201000000020425,2010-02-19,2011-02-19,84,69,69266,Crit'air 3,Gazole,15,Peugeot,Blanche,18,2,52,3,2,5,1,3,8,1,1378.36144008522,0.0,0.0,0.0,0,791.0,2010-03-21,0,../data/True_data\trueimage_60.jpg,0.44428786635398865
20544,201000000020544,2010-01-21,2011-01-21,52,49,49218,Non classee,Gazole,17,Citroën,Jaune,19,2,55,5,2,5,1,3,3,1,934.75289233265,0.0,0.0,0.0,0,1303.26,2010-05-17,0,../data/True_data\trueimage_106.jpg,0.3305511474609375
20657,201000000020657,2010-03-30,2011-02-23,32,59,59332,Crit'air 1,Essence hybride rechargeable,0,Peugeot,Blanche,18,1,32,4,2,5,2,2,0,1,135.744513640358,0.0,0.0,0.0,0,51.78,2010-07-03,0,../data/True_data\trueimage_20.jpg,0.8580648303031921
20730,201000000020730,2010-02-23,2011-02-23,84,69,69007,Non classee,Gazole,23,Jeep,Bleue,20,2,47,5,2,5,1,2,11,1,368.368779118882,0.0,0.0,0.0,0,3447.4,2010-09-16,0,../data/True_data\trueimage_10.jpg,0.7302695512771606
20886,201000000020886,2010-03-02,2011-03-02,32,62,62075,Crit'air 1,Essence,4,Volkswagen,Blanche,18,2,26,5,2,5,1,1,3,1,880.472882735783,0.0,0.0,0.0,0,5412.61,2010-12-29,0,../data/True_data\trueimage_5.jpg,0.38018369674682617
20893,201000000020893,2010-06-21,2011-06-21,32,62,62815,Crit'air 1,Essence,2,Toyota,Grise,18,1,59,5,1,5,1,3,1,1,75.9518948461438,0.0,0.0,0.0,0,295.39,2011-02-19,0,../data/True_data\trueimage_89.jpg,0.38999125361442566
20918,201000000020918,2010-07-03,2010-09-04,24,45,45203,Crit'air 2,Gazole,8,Peugeot,Grise,18,1,70,7,Z,Z,1,3,0,1,908.28553221006,0.0,0.0,0.0,0,109.71,2010-07-11,0,../data/True_data\trueimage_7.jpg,0.6353809833526611
21093,201000000021093,2010-09-10,2011-09-10,84,73,73218,Crit'air 3,Essence,10,Fiat,Jaune,18,1,35,4,2,5,2,1,7,2,95.3087450279168,10239.0003155064,0.0,0.0,0,8652.29,2011-02-27,0,../data/True_data\trueimage_2.jpg,0.5679291486740112
21093,201000000021093,2010-09-10,2011-09-10,84,73,73218,Crit'air 3,Essence,10,Fiat,Jaune,18,1,35,4,2,5,2,1,7,2,95.3087450279168,10239.0003155064,0.0,0.0,0,2314.69,2010-12-01,0,../data/True_data\trueimage_17.jpg,0.9039190411567688
21176,201000000021176,2010-10-20,2011-10-20,32,80,80129,Crit'air 1,Essence,1,Toyota,Verte,18,2,27,5,Z,Z,1,1,0,1,4759.72092766438,0.0,0.0,0.0,0,1910.75,2011-09-27,0,../data/True_data\trueimage_63.jpg,0.414888858795166
21396,201000000021396,2010-03-11,2011-02-02,44,88,88509,Crit'air 4,Gazole,16,Dacia,Violette,19,2,55,6,Z,Z,2,3,0,1,688.379446521012,0.0,0.0,0.0,0,11205.7,2010-08-17,0,../data/True_data\trueimage_108.jpg,0.5135304927825928
21504,201000000021504,2010-06-06,2011-06-06,11,95,95652,Crit'air 3,Gazole,20,Renault,Noire,19,2,54,5,2,4,2,3,11,1,2131.67369122303,0.0,0.0,0.0,0,4185.61,2010-08-23,0,../data/True_data\trueimage_40.jpg,0.8248931169509888
21793,201000000021793,2010-07-01,2011-07-01,84,07,07312,Non classee,Gazole,24,Renault,Violette,19,2,49,5,2,5,1,3,16,1,3088.65231889479,0.0,0.0,0.0,0,950.26,2011-03-12,0,../data/True_data\trueimage_61.jpg,0.7423825263977051
21826,201000000021826,2010-01-16,2011-01-16,27,71,71350,Crit'air 3,Essence,20,Citroën,Blanche,18,2,68,7,Z,Z,1,1,3,1,1706.49540630481,0.0,0.0,0.0,0,1321.1,2010-01-18,0,../data/True_data\trueimage_20.jpg,0.8580648303031921
21850,201000000021850,2010-05-13,2011-05-13,32,60,60405,Crit'air 3,Essence,8,Toyota,Sable,21,1,72,7,Z,Z,1,2,4,1,746.368525008269,0.0,0.0,0.0,0,945.16,2010-09-06,0,../data/True_data\trueimage_109.jpg,0.7687264084815979
22318,201000000022318,2010-08-04,2011-08-04,76,65,65262,Crit'air 1,Essence,5,Audi,Noire,21,1,51,4,1,5,1,2,3,1,412.271119152326,0.0,0.0,0.0,0,9526.25,2011-01-29,0,../data/True_data\trueimage_43.jpg,0.7213459014892578
22486,201000000022486,2010-05-30,2011-05-30,84,74,74240,Crit'air 3,Essence,18,Dacia,Sable,18,1,70,7,Z,Z,1,2,7,1,199.177263195769,0.0,0.0,0.0,0,2075.63,2011-05-26,1,../data/Fake_data\fakeimage_194.jpg,0.15237335860729218
22511,201000000022511,2010-02-12,2011-02-12,32,60,60233,Crit'air 2,Gazole,13,Renault,Rouge,19,2,71,7,Z,Z,2,3,4,1,235.880524761181,0.0,0.0,0.0,0,3985.34,2010-05-06,0,../data/True_data\trueimage_62.jpg,0.42504584789276123
22512,201000000022512,2010-05-10,2011-05-10,44,57,57316,Crit'air 4,Gazole,17,Ford,Blanche,18,1,46,6,2,5,2,3,11,1,2986.08567952176,0.0,0.0,0.0,0,4376.47,2010-09-16,0,../data/True_data\trueimage_48.jpg,0.6296870708465576
22786,201000000022786,2010-09-13,2011-09-13,75,64,64454,Crit'air 2,Gazole,2,Ford,Verte,18,2,65,7,Z,Z,1,2,1,1,474.623168742835,0.0,0.0,0.0,0,26.2,2011-04-19,0,../data/True_data\trueimage_81.jpg,0.8817270398139954
22790,201000000022790,2010-02-06,2011-02-06,24,28,28157,Crit'air 4,Gazole,16,Toyota,Blanche,21,2,60,8,Z,Z,1,1,11,1,682.07304326506,0.0,0.0,0.0,0,275.05,2010-12-02,0,../data/True_data\trueimage_112.jpg,0.6494401693344116
23226,201000000023226,2010-08-29,2011-08-03,76,65,65004,Crit'air 2,Gazole,7,Mercedes-Benz,Noire,20,2,61,5,1,5,1,2,0,1,410.340262321962,0.0,0.0,0.0,0,1314.36,2010-12-01,0,../data/True_data\trueimage_21.jpg,0.8752778768539429
23340,201000000023340,2010-06-16,2011-06-16,32,80,80108,Crit'air 2,Gazole,5,Dacia,Orange,19,1,53,6,3,5,1,2,3,1,297.96779517043,0.0,0.0,0.0,0,80.05,2011-05-15,0,../data/True_data\trueimage_104.jpg,0.3771275579929352
23646,201000000023646,2010-08-17,2011-08-17,75,17,17081,Crit'air 3,Gazole,12,Peugeot,Bleue,18,1,60,6,2,5,1,1,6,2,91.6886053324535,299.379652436796,0.0,0.0,0,1363.92,2011-06-19,0,../data/True_data\trueimage_36.jpg,0.9288729429244995
23646,201000000023646,2010-08-17,2011-08-17,75,17,17081,Crit'air 3,Gazole,12,Peugeot,Bleue,18,1,60,6,2,5,1,1,6,2,91.6886053324535,299.379652436796,0.0,0.0,0,38807.14,2011-01-02,0,../data/True_data\trueimage_73.jpg,0.17837922275066376
